anime_id,name,genre,rating,member
3673,Nijuu Mensou no Musume,"Action, Adventure, Mystery",7.65,21009
283,Akage no Anne,"Drama, Historical, Slice of Life",7.6,9460
16405,Boku no Imouto wa &quot;Osaka Okan&quot;,Comedy,5.96,12917
28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,"Drama, Kids",6.33,48
32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,"Action, Adventure, Comedy, Shounen",4.25,108
6947,Uchurei!,"Comedy, Sci-Fi, Slice of Life",5.81,864
1280,Mamono Hunter Youko,"Comedy, Fantasy, Horror, Magic, Supernatural",6.41,6385
2936,Private Emotion,Hentai,5.51,747
4080,Kyou kara Maou! 3rd Series,"Adventure, Comedy, Fantasy, Romance, Shoujo",7.97,19510
1878,Kaze no Shoujo Emily,"Drama, Historical, Shoujo",7.49,2881
27419,"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari","Music, School, Slice of Life",6.82,3466
23441,Love Stage!! OVA,"Comedy, Romance, Shounen Ai",7.74,23631
21437,Buddy Complex,"Action, Mecha, Sci-Fi",7.29,44006
1325,Hamelin no Violin Hiki,"Adventure, Drama, Fantasy",6.78,3654
529,Saishuu Heiki Kanojo,"Drama, Romance, School, Sci-Fi",7.31,58051
33708,Baku Tech! Bakugan Gachi: Tokubetsu-hen,"Action, Game, Shounen",5.93,111
31867,Shoujo-tachi wa Kouya wo Mezasu OVA,School,6.42,7194
15391,Kagaku na Yatsura,"Comedy, Ecchi, Romance, School, Sci-Fi, Seinen",5.88,10812
8987,Princess Knightâ˜†Catue,Hentai,6.63,3006
5645,Castle Fantasia: Seima Taisen,Hentai,5.77,1220
7980,Shin Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",5.78,124
33703,Chao Shen Youxi,"Action, Fantasy, Game",6.5,34
7724,Shiki,"Mystery, Supernatural, Thriller, Vampire",7.99,251093
10405,Xi Avant,"Adventure, Sci-Fi",6.41,2379
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,"Comedy, Drama, School, Shounen, Slice of Life, Sports",7.78,7856
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,7.78,51688
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,"Drama, Historical, School, Slice of Life",6.36,138
1519,Black Lagoon: The Second Barrage,"Action, Seinen",8.3,203233
4773,Yamato Takeru,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",7.13,883
675,One: Kagayaku Kisetsu e,"Drama, Supernatural",5.24,2285
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Mecha, Sci-Fi",6.28,302
33394,Mahou Shoujo? Nariaâ˜†Girls,Magic,3.91,3414
1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",5.92,235
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,"Action, Comedy",6.42,787
1378,Sengoku Kitan Youtouden Soushuuhen,"Action, Martial Arts, Samurai",6.05,3110
2109,Rockman.EXE Stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",7.25,4161
3604,Hidamari Sketch x 365,"Comedy, School, Slice of Life",7.9,19180
1550,Attack No.1,"Drama, Shoujo, Sports",6.85,3676
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",8.37,122895
32255,Ashita Kirarin,"Drama, Kids",6.45,59
130,Saiyuuki Reload,"Action, Adventure, Comedy, Drama, Fantasy, Shoujo",7.54,16298
19063,Judo-bu Monogatari,"School, Sports",5.88,82
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,"Music, School",5.59,385
19429,Akuma no Riddle,"Action, School, Shoujo Ai",6.82,127641
11371,New Prince of Tennis,"Action, Comedy, Shounen, Sports",7.67,30630
23433,Shin Strange+,"Comedy, Shoujo, Slice of Life",6.39,9385
10249,Toaru Majutsu no Index-tan II,"Comedy, Parody",7.14,20942
33122,PÃ¢tisserie no Monster,Slice of Life,4.61,100
19023,"Wake Up, Girls!","Drama, Music",7.04,29679
2533,D+vine Luv,Hentai,6.49,2241
16562,Robot Taekwon V: Wooju Jakjeon,"Action, Mecha, Sci-Fi",4.88,88
31710,Divine Gate,"Action, Fantasy, Sci-Fi",5.88,83271
29756,Sinbad: Soratobu Hime to Himitsu no Shima,Adventure,6.41,881
10481,Otohime Connection,"Drama, Mystery, Romance, Shoujo, Slice of Life",6.27,259
1388,Yakin Byoutou Ni,Hentai,6.38,2741
1517,Silent Mobius,"Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi",6.95,7664
22313,Shinken Densetsu: Tight Road,"Action, Martial Arts",5.67,103
2353,Daiakuji: The Xena Buster Specials,Hentai,6.78,2220
9818,Mak Dau BoloYao WongZi,Comedy,7.18,102
2495,Chance Triangle Session,"Drama, Music, Slice of Life",6.77,3005
27459,Porong Porong Pororo 5,"Cars, Kids",5.63,66
19747,Dakaretai Onna,"Hentai, Romance",3.43,144
7523,Fuku-chan no Sensuikan,"Comedy, Historical, Military",5.44,183
2028,Zettai Muteki Raijin-Oh (1992),"Mecha, Sci-Fi, Shounen",6.68,224
1267,Yoroiden Samurai Troopers Message,"Adventure, Fantasy, Samurai, Shounen",6.13,1299
5859,Kiddy GiRL-AND Pilot,"Action, Sci-Fi, Super Power",6.9,3539
30034,Dolittle-sensei Monogatari,"Adventure, Kids",6.5,57
20075,Obocchama-kun,"Comedy, Parody",6.47,85
2355,Devilman: Yochou Sirene-hen,"Demons, Horror, Sci-Fi, Supernatural",7.14,5858
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"Adventure, Comedy, Fantasy, Shounen",7.37,18307
33578,Hungry Zombie Francesca!!,"Fantasy, Music",5.57,242
29943,Crazy for It,"Dementia, Music",5.98,539
18313,Dokkaebi Gamtu,"Action, Adventure, Demons, Fantasy, Shounen",3.58,79
32484,A-Size Classmate,Hentai,5.94,2209
17441,Kyojin no Hoshi: Chizome no Kesshousen,"Drama, Sports",6.25,100
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,"Comedy, Kids",6.2,92
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"Adventure, Sci-Fi, Shounen, Space",6.25,91
1355,Makyuu Senjou,"Action, Sci-Fi",5.28,422
4618,RideBack,"Action, Drama, Mecha, School, Sci-Fi",7.38,32835
29129,Ookami Shoujo to Kuro Ouji Recap,"Comedy, Romance, School, Shoujo",6.91,5577
32927,Mobile Suit Gundam UC: A Phantom World,"Action, Mecha",6.25,383
31009,Mebuki,"Drama, Kids",7,34
28809,Macross Fufonfia Specials,"Comedy, Parody",5.5,335
24549,Naniwabushi Daisuki,"Drama, Historical, Sports",7,49
6166,Asobi ni Iku yo!,"Comedy, Ecchi, Harem, Romance, Sci-Fi",6.87,95005
29956,Swimming,Dementia,5.45,125
34246,Kimi no Mana wa Rina Witch,Hentai,6.83,607
26239,Tenki ni Naare,"Drama, Historical, Kids, Space",7.75,47
17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,"Mecha, Police, Psychological, Sci-Fi",7.64,31747
31262,Ghost,Dementia,5.28,136
13195,"Misenai Namida wa, Kitto Itsuka","Fantasy, Music",6.07,279
33041,Bubuki Buranki: Hoshi no Kyojin,"Action, Drama, Mecha, Sci-Fi",6.91,10837
4854,Fuuma no Kojirou: Yasha-hen,Action,6.92,819
10552,Akebi no Hana: Maho,Hentai,5.77,1922
11203,Hero Hero-kun,"Adventure, Comedy, Game, Kids",6.33,101
4224,Toradora!,"Comedy, Romance, School, Slice of Life",8.45,633817
668,Koi Koi 7,"Comedy, Harem, Romance",5.96,10399
159,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",6.44,12169
2956,Shin-ban Megami Tantei Vinus File,Hentai,5.87,768
2017,Mermaid&#039;s Scar,"Drama, Fantasy, Horror, Mystery",7.08,3552
253,Jungle wa Itsumo Hare nochi Guu,"Comedy, School, Slice of Life",7.97,22214
30243,Gakuen de Jikan yo Tomare,Hentai,7.25,5163
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",6.53,341
10246,Hajimete no Christmas,Kids,6.3,89
30886,Mu Di,Music,6.09,145
4560,Matou Kitan Zankan!,Hentai,5.45,360
1409,IGPX: Immortal Grand Prix,"Mecha, Sci-Fi, Shounen, Sports",6.77,2392
9366,Kaichou wa Maid-sama!: Omake dayo!,"Comedy, School, Shoujo",7.55,52752
12135,Ra/Radio Noise*Planet,"Adventure, Psychological, Sci-Fi",6.09,595
9061,RPG Densetsu Hepoi,"Adventure, Fantasy",6.89,158
8471,Naoko no Tropic Angel: Hyouryuu,Hentai,5.74,204
4086,Muka Muka Paradise,"Adventure, Comedy",6.97,1165
766,Kishin Houkou Demonbane,"Comedy, Drama, Mecha, Sci-Fi",6.21,7024
31512,Love &amp; Gift,Slice of Life,5.37,155
7582,Reijoku no Yakata,Hentai,6.12,1700
5715,Arcade Gamer Fubuki Extra,"Action, Adventure, Comedy, Ecchi, Game, Parody, School",4.96,1039
11759,Accel World,"Action, Game, Romance, School, Sci-Fi",7.62,324284
30278,Ghost Messenger Movie,"Action, Fantasy",5.67,229
7485,Urashima Tarou,Historical,5.08,409
16814,Son Gokuu War and the Stars,"Action, Adventure, Space",3.57,88
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito","Comedy, Ecchi, Harem, Romance, School, Seinen",6.91,21636
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,"Drama, Historical",7.17,1414
2029,Sirius no Densetsu,"Drama, Fantasy, Romance",7.01,2007
26269,Tegami,"Drama, Historical, Kids",7,72
6759,Cynical Hysterie Hour: Trip Coaster,"Comedy, Slice of Life",5.96,110
20183,Manga Ijin Monogatari,Historical,6.87,141
338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",8.4,32188
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",6.02,273
29535,Hello Kitty no Hajimete no Christmas Cake,Kids,6.17,65
17068,Transfer,"Action, Music",6.45,797
31638,Mr. Shape,"Comedy, Kids",4.71,54
1251,Fushigi no Umi no Nadia,"Adventure, Comedy, Historical, Romance, Sci-Fi",7.65,24229
19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,"Adventure, Comedy, Kids",6.73,107
26279,Kumo no Ito (OVA),Fantasy,6.36,67
17879,Tamako Market Specials,Comedy,6.29,12141
34051,Akiba&#039;s Trip The Animation,"Action, Adventure, Ecchi, Supernatural",,5889
13587,Persona 4 the Animation: No One is Alone,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",7.6,26501
28211,Harmony,"Psychological, Sci-Fi",7.21,25245
8664,"Slime Boukenki: Umi da, Yeah!","Action, Adventure, Comedy, Fantasy, Game",5.92,403
9774,Morita-san wa Mukuchi,"Comedy, School, Slice of Life",6.69,6636
33572,Idol Memories,Music,5.31,5027
6850,Norakuro Shoui: Nichiyoubi no Kaijiken,"Action, Military",4.94,443
26303,Cello Hiki no Gauche (OVA),"Drama, Fantasy, Music",5.88,163
30873,Madou King Granzort: Nonstop Rabi,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",6.71,69
11763,Sekai de Ichiban Tsuyoku Naritai!,"Action, Ecchi, Sports",6,26513
21497,Sengoku Musou SP: Sanada no Shou,"Action, Historical, Samurai",6.68,3804
6672,Video Senshi Lezarion,"Action, Mecha, Sci-Fi",6.72,344
3645,Yunyunâ˜†Paradise,Hentai,5.76,678
33694,Mukidashi no Koushi,"Comedy, Music",4,83
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",5.65,139
6847,Gulliver Funtouki,Adventure,5.32,340
18557,High School Agent,"Action, Drama, Military",6.04,219
21851,Tesagure! Bukatsumono Encore,"Parody, School, Slice of Life",7,2084
30782,Bikini Warriors,"Comedy, Ecchi, Fantasy, Parody",5.34,35004
2644,Doraemon: Treasure of the Shinugumi Mountain,"Adventure, Comedy, Fantasy, Kids, Shounen",6.74,405
1674,Captain Tsubasa J,"Action, Shounen, Sports",7.37,13927
23363,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,"Comedy, Romance",6.78,3609
6577,"Machine Robo: Leina, The Legend of Wolf Blade","Action, Martial Arts, Mecha, Super Power",6.25,248
3308,Heartwork: Symphony of Destruction,"Action, Hentai",6.38,2197
29633,Kiseki,Dementia,5.27,130
10689,Appleseed XIII Remix Movie 1: Yuigon,"Action, Mecha, Military, Police, Sci-Fi",6.74,2478
30129,Konna Ko Iru kana,Kids,4,38
15841,Tsun Tsun Maid wa Ero Ero Desu,Hentai,7.13,5384
10813,Alps no Shoujo Heidi Pilot,"Comedy, Drama, Slice of Life",5.84,419
23597,Legend of Basara: Shinbashi Theater,Comedy,6.31,163
571,Moldiver,"Action, Comedy, Magic, Mecha, Romance, Sci-Fi",6.25,1584
31765,Sword Art Online Movie: Ordinal Scale,"Action, Adventure, Fantasy, Game, Romance",,50944
25303,Haikyuu!! OVA,"Shounen, Sports",7.93,30063
10869,Scan2Go,"Cars, Kids, Shounen, Space, Sports",6.19,642
21953,Sore Ike! Anpanman: Horrorman to Hora Horako,"Comedy, Fantasy, Kids",5.71,72
2173,Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,"Adventure, Fantasy",5.94,181
1758,Di Gi Charat Tsuyu Specials,Comedy,6.8,963
182,Tenkuu no Escaflowne,"Adventure, Fantasy, Mecha, Romance, Shoujo",7.8,83437
1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",7.47,8750
22443,Hello Kitty no Alps no Shoujo Heidi,Kids,6.4,153
8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",6.51,341
19099,Pokemon: Mewtwo - Kakusei e no Prologue,"Adventure, Fantasy, Kids",6.87,4146
1941,Moonlight Mile 1st Season: Lift Off,"Adventure, Drama, Sci-Fi, Space",7.27,6037
30139,Manga Doushite Monogatari OVA,"Adventure, Comedy, Kids",5.44,49
16091,Mouryou no Nie,"Hentai, Horror, Supernatural",6.3,1838
33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",6.2,52
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,"Adventure, Drama, Sci-Fi, Space",6.53,206
1245,Shihaisha no Tasogare,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",6.03,4377
32836,Senki Zesshou Symphogear 4th Season,"Action, Music, Sci-Fi",,1880
27495,Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman,"Adventure, Fantasy, Kids",6.18,83
1586,Aoi Umi no Tristia,"Adventure, Mecha",5.87,2279
29701,Ni-hiki no Sanma (1968),Comedy,5.36,161
30892,Boo Boo Boy,"Cars, Kids",4.73,128
28607,Hetalia: The World Twinkle,"Comedy, Historical, Parody",7.58,15872
6736,Mouryou no Hako Special,"Mystery, Seinen, Supernatural, Thriller",6.76,4733
5157,Alexander Senki Movie,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",6.12,1258
115,El Hazard: The Alternative World,"Adventure, Comedy, Fantasy",6.94,7131
22111,Kattobase! Dreamers: Carp Tanjou Monogatari,Sports,5.2,71
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,"Comedy, Mystery",7.32,46415
1221,Demashita! Powerpuff Girls Z,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",6.52,13624
31722,Nanatsu no Taizai: Seisen no Shirushi,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",7.52,81154
29895,Muku no Ki no Hanashi,Kids,4.04,84
9558,Cheung gong chat hou,Kids,6.65,215
2278,Mahou Yuugi 3D,"Comedy, Magic",5.86,1148
9220,Seikimatsu Occult Gakuin Specials,"Comedy, School, Supernatural",6.61,7550
16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",4.13,94
1574,Get Ride! AMDriver,"Adventure, Mecha, Sci-Fi, Shounen",6.55,1061
6891,Soukan Yuugi 2,Hentai,6.47,2570
2500,The Cockpit,"Historical, Military",7.35,5053
7171,Oni,"Demons, Historical, Supernatural",6.44,950
8409,Marie &amp; Gali ver. 2.0,Comedy,6.15,499
13551,Shuukan Storyland,"Comedy, Drama, Seinen, Slice of Life",6.27,143
6918,Wolverine,"Action, Martial Arts, Super Power",6.24,14989
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",8.14,387100
4801,Suhoyojeong Michel,"Adventure, Fantasy, Kids",6.54,376
29681,Odoroki Ban,Dementia,4.94,148
2418,Stranger: Mukou Hadan,"Action, Adventure, Historical, Samurai",8.43,125503
22541,Oniku Daisuki! Zeushi-kun,Comedy,4.98,150
1991,Juusou Kikou Dancougar Nova,Mecha,6.06,3326
4485,Kasei Yakyoku,"Drama, Historical, Josei, Romance",6.93,529
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",6.89,53765
9850,Koguma no Koro-chan,Kids,5.55,248
2790,Oira Sukeban,"Comedy, Ecchi, School",5.56,955
33826,Neko no Kuni no Kenpou,Historical,7.33,20
26035,Sweet Spot,Comedy,7,59
13379,Okusama wa Michael,Hentai,6.21,1832
3508,Genius Party,"Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi",7.39,18612
3192,Tobira wo Akete,"Action, Adventure, Fantasy, Sci-Fi",5.92,894
353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",7.52,5971
31471,MILPOMâ˜…,"Comedy, Shoujo",4.62,434
7139,Gdleen,"Fantasy, Sci-Fi",6,408
7122,Dai Yamato Zero-gou,"Sci-Fi, Space",5.95,566
33339,Zhongguo Jingqi Xiansheng,"Comedy, Supernatural, Thriller",6.96,386
29989,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,Dementia,4.92,132
33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",,2069
3885,Sugar Bunnies,Kids,6.61,315
2793,Hi no Tori 2772: Ai no CosmoZone,"Adventure, Drama, Fantasy, Sci-Fi",6.94,1717
12067,Rurouni Kenshin Special,"Action, Historical, Romance, Samurai",7.51,9173
,,,,
5540,Datenshi-tachi no Kyouen,Hentai,5.43,272
3533,Gakuentoshi Varanoir Joukan,"Action, Magic",4.25,769
2095,Salamander,"Adventure, Sci-Fi",6.15,597
16552,Heong-geuli Beseuteu 5,Sports,4.5,81
2771,Chou Kuse ni Narisou,"Comedy, Romance, School, Shoujo, Slice of Life",6.59,752
31750,TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids",6.43,485
10759,Kintarou,Drama,5.93,91
2962,Digimon Adventure 02 Movies,"Adventure, Fantasy, Kids, Sci-Fi",7.23,26543
23645,Ookami to Nanahiki no Ko Yagi,"Fantasy, Kids",6.8,60
3309,Mozu no Nie,"Hentai, Historical, Mystery",5.45,1099
2416,Grander Musashi RV,"Adventure, Sports",7.27,987
26219,Tabidachi no Hi ni,"Drama, Kids",8.33,44
2864,2x1,Hentai,5.44,1364
29797,Risu no Panache,Kids,4.92,83
28639,Futon,Dementia,5.37,358
33354,Cardcaptor Sakura: Clear Card-hen,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo",,6737
29261,Genkaku Cool na Sensei ga Aheboteochi!,Hentai,7.22,2962
4604,Reijou Caster: Ingyaku no Wana,Hentai,5.59,721
5583,Sonic: Night of the WereHog,Action,6.63,3424
32823,Long Zai Na Li,"Adventure, Comedy",7.5,40
31229,Servamp,"Action, Comedy, Drama, Josei, Supernatural, Vampire",7.12,73126
30039,Future Card Buddyfight 100,Game,6.98,1365
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids",7.43,1034
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",8.13,29331
30085,Watashi no Kamifuusen,"Kids, Music",4.11,76
3635,Advancer Tina,"Hentai, Sci-Fi, Space",5.16,1487
5152,Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!,"Action, Adventure, Comedy, Fantasy",7.14,25251
1872,Saru Getchu: On Air,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",6.55,632
29207,Jeremy no Ki,"Drama, Fantasy, Kids",6.13,45
21939,Mushishi Zoku Shou,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",8.8,101351
9154,Kindaichi Shounen no Jikenbo: Satsuriku no Deep Blue,"Mystery, Shounen",7,631
3593,Utawarerumono OVA,"Action, Comedy, Fantasy",7.29,13738
972,Bible Black Gaiden,"Hentai, Supernatural",6.89,14478
6379,Kyou no 5 no 2 (TV): Takarabako,"Comedy, Ecchi, School, Seinen",7.18,5553
28531,Ai Tenchi Muyou! Recaps,"Comedy, Sci-Fi, Shounen",5.36,2434
816,Nanako Kaitai Shinsho,"Comedy, Mecha, Military, Sci-Fi",5.79,6733
34008,Days OVA,"School, Shounen, Sports",,3156
5571,Shining May,Hentai,5.7,238
6795,Genius Party Beyond,"Dementia, Fantasy, Music, Sci-Fi",7.39,10660
2740,Monkey Turn,"Drama, Sports",6.55,586
16233,Yowai Mushi,"Drama, Music",6.34,1154
26313,Yakusoku: Africa Mizu to Midori,"Drama, Kids",9.25,53
33934,Trigger-chan,Action,6.51,5051
21969,Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,"Comedy, Fantasy, Kids",6.05,87
18153,Kyoukai no Kanata,"Fantasy, Slice of Life, Supernatural",7.88,359011
2432,Discipline,"Hentai, School",7.04,15917
16393,Norakuro-kun,"Comedy, Mystery",7.17,114
8539,Toilet no Hanako-san,Horror,5.87,224
30128,Allargando The Animation,Hentai,6.53,2115
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",8.09,30516
4502,Stringendo+Accelerando Ultimatum Sera,Hentai,7.36,7634
30977,Umi no Koumori,"Drama, Kids",6,32
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",8.23,117565
3355,Fortune Dogs,Adventure,6.8,400
7279,TO,"Action, Sci-Fi",6.52,3869
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,Slice of Life,6.81,5295
1172,Slayers Try,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen",7.93,32742
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",8.11,44564
3889,Junk Boy,"Comedy, Ecchi, Romance",6.25,3156
31380,To LOVE-Ru Darkness 2nd OVA,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",7.91,18575
31264,Shashinki,Dementia,3.26,86
142,Kamikaze Kaitou Jeanne,"Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo",7.52,31081
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,"Adventure, Demons, Super Power, Supernatural",5.91,206
11815,Ijou Chitai: Jikken Dorei,Hentai,5.97,1638
16586,Michitekuru Toki no Mukou ni,"Adventure, Fantasy, Romance",6.9,126
23555,Neko no Dayan,"Kids, Magic",5.38,297
4191,Popolocrois Monogatari,"Adventure, Fantasy",7.26,1260
29751,Yurumi to Shimeru,"Comedy, Sci-Fi",5.25,55
624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",6.17,10979
19319,Gundam Build Fighters,"Action, Mecha, Sci-Fi",7.98,31606
33077,Terajima-chou Kidan: Ginnagashi,Historical,7,34
637,Iketeru Futari,"Comedy, Ecchi, Romance, School, Seinen",6.78,11933
23975,Fukuyama Gekijou: Natsu no Himitsu,"Fantasy, Kids",6.5,61
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,"Adventure, Comedy, Game, Shounen",6.87,45188
23769,Toppuku Kyousou Kyoku,"Comedy, Shounen",5.54,63
33491,Shounen Maid Special,"Comedy, Shoujo, Slice of Life",7.03,2480
28067,Kyouryoku Boukuusen,"Action, Historical, Military",3.57,104
10359,Jewelpet Sunshine,"Fantasy, Magic, Shoujo",6.86,2019
11595,Perman (1983),"Comedy, Kids, School, Super Power",6.34,447
31251,Mobile Suit Gundam: Iron-Blooded Orphans,"Action, Drama, Mecha, Sci-Fi, Space",7.96,60525
10681,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",7.33,37925
7561,Kaitou Reinya,Comedy,5.92,2087
33154,Osiris no Tenbin: Season 2,"Drama, Supernatural, Thriller",6.08,250
8346,Ukkari PÃ©nÃ©lope OVA,Fantasy,5.93,100
543,Vampire Hunter D (2000),"Action, Drama, Fantasy, Horror, Romance, Sci-Fi, Vampire",7.95,68229
1345,Soujuu Senshi Psychic Wars,"Action, Demons, Seinen, Super Power",3.32,1556
3259,Lemon Angel (1988),Ecchi,6.18,567
20231,Manga Kodomo Bunko,"Drama, Fantasy, Kids",6.14,84
21353,Tokyo ESP,"Action, Comedy, Sci-Fi, Shounen, Super Power, Supernatural",6.64,95168
